survive,niat_s,cr_s,wcat_s,reat_s,ebitaat_s
0,.0625461,-.0914569,.0364872,.0518504,.0630183
0,.0692814,-.0915342,.0362818,.0513003,.0735835
0,.0707845,-.0908464,.0367429,.0516388,.0759825
0,.062248,-.0927422,.0335498,.0511537,.0747768
0,.0683392,-.0907355,.0382436,.0518184,.0761406
0,.066745,-.0816974,.0374446,.0514008,.0706339
0,.0603063,-.0901422,.038339,.0510496,.0625873
0,.0612611,-.0627046,.0379066,.051213,.0699209
0,.0436128,-.0928902,.0255546,.0481867,.0611049
0,.0698736,-.0899855,.0368847,.0515168,.0749224
0,.0620795,-.092246,.0379703,.050902,.0644094
0,.0649668,-.0924813,.0356169,.0512339,.0739417
0,.0653341,-.0926215,.0356883,.0515118,.0725402
0,.0684078,-.091317,.0375362,.0512885,.0768897
0,.0536414,-.090718,.0368548,.0493604,.0654747
0,.0687657,-.0867378,.0378559,.0506745,.0743369
0,.0345527,-.0920354,.0369893,.0501252,.0348202
0,.0684808,-.0921449,.0398247,.0514325,.0792657
0,.0382898,-.0926817,.0300644,.0489457,.0551801
0,.0635111,-.092022,.037676,.0513147,.0669772
0,.0691269,-.0920275,.0367098,.0514842,.0742451
0,.0650356,-.0921268,.0378788,.0514354,.0776815
0,.0580429,-.0921819,.03548,.0514368,.0666912
0,.0696714,-.0916579,.0381399,.051459,.0713485
0,.083765,-.0922576,.0371967,.0513928,.0700506
0,.0675988,-.0919241,.0369322,.0515528,.0740622
0,.0724643,-.0439375,.0406379,.0516347,.0792295
0,.0629485,-.0924039,.0367359,.05125,.0686652
0,.063222,-.0829135,.0375958,.0516024,.0580678
0,.0701037,-.0914774,.0374458,.0518073,.0790644
0,.0694921,-.0906428,.0383498,.0505625,.0777724
0,.0551077,-.0908251,.0353831,.0493954,.0531067
0,.0420112,-.047474,.0387508,.0514075,.0748858
0,.0562528,-.0928075,.0338744,.0512494,.069366
0,.0670548,-.0922078,.0378689,.0516888,.0734242
0,.0696614,-.0920601,.0380627,.0517583,.0801122
0,.0642756,-.0928234,.0311682,.0506057,.0728607
0,.0657869,-.0922018,.0371829,.0515867,.0690975
0,.0704522,-.0914337,.0378493,.0517341,.0761841
0,.0669558,-.0926844,.0353657,.0516136,.0748104
0,.0704147,-.0917505,.0381812,.0515994,.0791998
0,.0547742,-.0925947,.0350601,.0501131,.0720357
0,.0704821,-.0901108,.0402261,.0514791,.0815179
0,.0607754,-.0927222,.0345222,.0514701,.069041
0,.0692328,-.0917376,.0383723,.0516463,.0786627
0,.0691315,.0262742,.0382475,.0516106,.076543
0,.0661134,-.0915248,.0368894,.0510894,.0684088
0,.0735414,-.0739521,.0378783,.0518292,.0884486
0,.0705031,-.0917511,.0382233,.0515873,.0798814
0,.0520117,-.0929039,.0249061,.0486018,.0704904
0,.0573664,-.0903759,.0365167,.0488529,.0568673
0,.0663254,-.0895691,.0361016,.0514447,.0759794
0,.0675825,-.0902666,.037463,.0510345,.0782036
0,.0774699,-.089709,.0372857,.051714,.096274
0,.0262641,-.0928362,.033588,.0503373,.0125859
0,.0632086,-.089044,.0377133,.050836,.0682631
0,.0700041,-.0855693,.0365275,.0516274,.0806008
0,.0538429,-.0927205,.0354274,.0445137,.0518787
0,.0655823,-.0677523,.0370865,.051534,.0704088
0,.0525093,-.0926738,.0352185,.0509247,.0544325
0,.0623202,-.0817689,.0391914,.0511897,.0636252
0,.0666579,-.0923985,.0373956,.051594,.0787686
0,.0593533,-.0606597,.0368876,.0474522,.0585804
0,.0690726,-.0923104,.0364582,.0513868,.0761688
0,.0053157,-.0928517,.0263038,.0494017,.0250672
0,.069677,-.086953,.0384369,.0512001,.0790734
0,.0578879,-.0910541,.0391946,.0532829,.066713
0,.0704352,-.0912014,.0378366,.0514205,.0776002
0,.0685609,-.091847,.0374031,.0514787,.0737679
0,.0602104,-.0861272,.0382592,.051618,.0664028
0,.0657517,-.0795198,.0393534,.051403,.0756195
0,.0739977,-.0800156,.0378218,.0514761,.0825489
0,.0562836,-.092415,.0361675,.0517572,.0587923
0,.0659813,-.092258,.0376146,.0515244,.0726346
0,.0527332,-.0915731,.0380504,.0503897,.0585955
0,.0702697,-.0910451,.0378053,.0516163,.0731797
0,.0689331,-.0919562,.0349087,.050496,.0786005
0,.0491402,-.0923707,.0351025,.0495717,.0652621
0,.0699479,-.0899682,.0378259,.0516394,.0800373
0,.0769297,-.084196,.0382324,.0511888,.0812583
0,.066878,-.077617,.0391646,.0518975,.073922
0,.0530296,-.0927127,.0257257,.0492453,.054652
0,.0673283,-.092339,.0364326,.0517099,.0710046
0,.0420033,-.0701191,.0379507,.0503657,.0576072
0,.0680884,-.0898477,.0395161,.0513673,.0776459
0,.0698923,-.058279,.0394131,.0515886,.0786809
0,.0661284,-.0919173,.0388731,.0514469,.0701324
0,.071475,-.0783356,.0401596,.0517132,.0823677
0,.0482166,-.090537,.0356316,.0514347,.0664964
0,.066542,-.0910813,.0376101,.051638,.0691968
0,.0629141,-.0922959,.0361049,.0504722,.0832656
0,.0701355,-.0922872,.0381989,.0515631,.0809805
0,.0688918,-.0927629,.0354534,.0515596,.0738713
0,.0647927,-.0919963,.0359962,.0514861,.0696157
0,.0636731,-.091618,.0380542,.0513717,.0788411
0,.068729,-.0921415,.0375653,.0516511,.0761548
0,.0552191,-.0803599,.037793,.0511739,.0734158
0,.0594492,-.0921604,.0357831,.0500104,.0679755
0,.064521,-.0923182,.0365273,.051504,.0724458
0,.0376416,-.0924396,.0354397,.0514096,.0671498
0,.0680574,-.0797668,.0376572,.0517532,.0712111
0,.0688903,-.0916599,.036765,.0514906,.0791402
0,.0732478,-.0760886,.0383533,.0508804,.0831555
0,.0700199,-.08791,.0388931,.0515676,.077775
0,.0586187,-.0928627,.0162912,.0430716,.059947
0,.0642278,-.0906589,.0389176,.0519499,.0639665
0,.0558282,-.0914721,.0387061,.0516479,.0714163
0,.0651954,-.0903582,.0394035,.0513186,.0696995
0,.047593,-.0862499,.0381993,.0509964,.0718486
0,.0612289,-.0925207,.0351823,.0508382,.0669603
0,.0677411,-.0708759,.0401352,.0511064,.0765891
0,-.0069597,-.0926163,.0349997,.0452485,-.0412909
0,.0493618,-.0920576,.038204,.0487109,.0459723
0,.0667293,-.0924732,.0362228,.0514577,.0747501
0,.0406608,-.0919437,.0357156,.0504939,.0339411
0,.0734446,-.0753311,.0390264,.0516821,.0898387
0,.0614587,-.0914772,.0321534,.0489386,.068975
0,.0554844,-.0928475,.0278968,.0497341,.076165
0,.057019,-.0917627,.0361463,.0397152,.0567638
0,.0174534,-.0903107,.036939,.0502781,-.0049821
0,.0613902,-.0889467,.0370061,.0513657,.0645042
0,.0685717,-.0631231,.037716,.0517608,.0758992
0,.4592401,-.0925913,.0337141,.0363568,.0555356
0,.0690792,-.0751589,.0377533,.0515471,.0735181
0,.0717304,-.0913716,.0395455,.0516698,.0838526
0,.0747208,-.089366,.0401578,.0515008,.0880635
0,.0573964,-.0916534,.0369205,.051117,.0543995
0,.0647635,-.092104,.0363473,.0509866,.0679376
0,-.0177498,-.0922871,.0339755,.046303,-.0580713
0,.0666663,-.0913097,.038439,.0515705,.0704538
0,.0737362,-.0921053,.0367337,.0515985,.0910099
0,.0327722,-.0869018,.0369213,.0506988,.0239631
0,.0647189,-.0888055,.0359575,.0513839,.069916
0,.0654926,-.0891954,.0390028,.051453,.0740521
0,.0613414,-.0892954,.0386843,.0512976,.0709293
0,.05035,-.0915318,.0382624,.0489853,.0479833
0,.0646814,-.0922498,.0383455,.0507399,.0723533
0,.06429,-.0929136,.0343762,.0513601,.0692433
0,.0410875,-.0925267,.0343997,.0506425,.0328907
0,.0688304,-.0888511,.0370197,.0514899,.0785441
0,.0595551,-.0922366,.0356562,.0505811,.0600199
0,.067586,-.0920052,.0343688,.0505122,.0809233
0,-.9666629,-.0928804,-.0915545,-.4224353,-1.608144
0,.0785209,-.0913252,.0381686,.051332,.0692701
0,.0700722,-.0924926,.0373817,.0515637,.0839109
0,.0629788,-.0916937,.0359832,.0506022,.0609734
0,.0674635,-.0923027,.0370984,.0515486,.0765116
0,.0688811,-.0918692,.0348017,.0514462,.0759512
0,.0521644,-.0805304,.0398907,.0508503,.0489631
0,.0449622,-.0668369,.0403989,.0498053,.0386376
0,.0467943,-.0918411,.0378121,.0509809,.0793674
0,.0668134,-.0910654,.0364631,.0514111,.0728723
0,.0665117,-.0903577,.0374469,.0514738,.0726965
0,.06875,-.0919995,.0375854,.0515874,.077997
0,-.0263804,-.0801191,.0384178,.0465651,-.0786603
0,.0582856,-.0922203,.0384349,.0510448,.0628421
0,.0220615,-.0897413,.0357888,.0483031,.01064
0,.0684535,-.0906153,.0373869,.0510863,.0698794
0,.0707223,-.0863283,.0377234,.0515841,.0799194
0,.0599493,-.0733686,.0415649,.0512541,.0610551
0,.0466121,-.0913106,.0392569,.0503767,.044142
0,.0717995,-.0908337,.0362881,.0515496,.0838116
0,.0704457,-.0848377,.0386559,.0515168,.0791307
0,.0397529,-.0926426,.0348571,.0501555,.0315892
0,.0715927,-.091942,.0372899,.051517,.083794
0,.0678134,-.0892403,.0380636,.0514688,.0771138
0,.0648816,-.0922469,.0366305,.0507149,.0714019
0,.0217584,-.0903682,.039595,.0479719,.0073481
0,.0652336,-.0844963,.036963,.0510804,.0759712
0,-.0072225,-.0924818,.0290877,.0467681,-.0566864
0,.0695074,-.0907561,.0376012,.0515354,.0779513
0,-.2639287,-.0597764,.0301718,.0344326,-.4432479
0,.0693692,-.0873863,.0389999,.0517609,.0786748
0,-.0185114,-.0884404,.0390911,.0428213,-.0614295
0,.067038,-.092383,.0380191,.0517563,.0732136
0,.0673712,-.0919033,.0375382,.051707,.0798533
0,.0558425,-.0786447,.0412325,.0499511,.0576387
0,.0643059,-.0880526,.0377263,.0519435,.0770462
0,.0647053,-.0843124,.0370778,.0513558,.0709574
0,.048485,-.0901327,.039722,.051066,.0410278
0,.0709306,-.083154,.0390143,.0516779,.0818433
0,.0707871,-.0907416,.0368425,.0516258,.0797254
0,.0436965,-.0920007,.0348736,.049754,.0414555
0,.0680476,-.0924242,.0373018,.0516482,.0785578
0,.0678415,-.0874755,.0424783,.0513011,.0742584
0,-.0538411,-.0898873,.0396189,.0455715,-.1044064
0,.0385272,.0437307,.0411403,.0502644,.0268407
0,.0700396,-.092535,.0368217,.0512953,.0835428
0,.0787247,-.0909162,.0390769,.051919,.0953068
0,.0609569,-.0920611,.0361083,.05142,.0677082
0,.0689609,-.090993,.0378121,.0514779,.0769194
0,.0288308,-.0922236,.0343252,.0497899,.0060072
0,.0641568,-.0928438,.0346557,.0507812,.0752109
0,.0316432,-.0926415,.031834,.0501217,.0230279
0,.0572813,-.0913421,.0368541,.0504403,.0558524
0,-.1574973,-.092382,.0323166,.0455453,-.2718411
0,.0450939,-.0920639,.0375713,.0476681,.0210313
0,.0662629,-.0376528,.0369691,.0514633,.0767914
0,.0730797,-.0929049,.0337568,.0516466,.0852279
0,.0671037,-.0922112,.0372524,.0514684,.076152
0,.0532658,-.092097,.0378328,.0509904,.0635903
0,.0553648,-.0890139,.0387104,.0501909,.0676577
0,.0566859,-.0922891,.0338095,.0484352,.0575111
0,.0662566,-.0927385,.0340099,.051701,.0718858
0,.066785,-.091257,.0371281,.0514221,.0727807
0,.060604,-.0929288,.0296063,.0510945,.0666898
0,.0740132,-.091178,.0380838,.051695,.0806869
0,.0743711,-.0913678,.0388345,.0516454,.0882598
0,.0740266,-.0898925,.0344112,.0514107,.0887557
0,.0067693,-.0925451,.0352849,.0491317,.0485351
0,.071458,-.0791639,.041571,.0511513,.0767428
0,.069505,-.090697,.0385884,.0515258,.0847529
0,.0347255,-.0898167,.0382432,.0362049,.0201121
0,.068638,-.0918626,.0398624,.0515631,.0752039
0,.0657016,-.0920178,.0361891,.0514181,.0735886
0,.0704355,-.0924175,.0364645,.0515664,.0814725
0,.0688654,-.0926262,.0359169,.051201,.0839404
0,-.4032029,-.0929323,-.0113347,.0122734,-.3588222
0,.0666048,-.0925007,.0363748,.051255,.07092
0,.0622393,-.0904349,.0381209,.0512175,.0683232
0,.0689209,-.0914394,.0370921,.0515635,.0759529
0,.075698,-.0922881,.0336943,.051171,.0903755
0,.0692655,-.0884852,.0383775,.0516782,.0784163
0,.0616048,-.092164,.0361507,.0510331,.064366
0,.0614072,-.0916334,.0377736,.0510631,.0681945
0,.07071,-.0867421,.0377053,.0511814,.0770555
0,.0720369,-.0919129,.0366362,.051607,.0843393
0,.0522364,-.0926211,.0337444,.0514874,.0544601
0,.0398069,-.0920426,.0365112,.0501057,.0671559
0,.0631909,-.0916151,.0358249,.0503278,.0787549
0,.0724886,-.0829467,.0377721,.0513896,.0842953
0,.0162808,-.0925279,.0337895,.048376,.0252453
0,.0709674,-.0893135,.0386715,.0513017,.0800578
0,.0685345,-.0927902,.0333581,.0495856,.0731038
0,.0712137,.1910014,.0386411,.0516786,.0820647
0,.0743166,-.0172123,.0398247,.0515999,.088078
0,.0617979,-.0869231,.0365482,.0513154,.0713067
0,.0691413,-.0922017,.037622,.0511974,.0732062
0,.0665408,-.0842726,.0370885,.0513572,.074241
0,.0668797,-.0912217,.0371591,.051461,.0783734
0,.0653436,-.0891526,.0387638,.0514299,.0737165
0,.0698096,-.091075,.0386508,.0514749,.0813372
0,.0465455,-.0919971,.0364204,.040709,.0520382
0,.0694322,-.0905649,.0361366,.0514596,.0798906
0,.038606,-.0927141,.0328379,.04859,.0392396
0,.0002245,-.0925952,.0330183,.0497686,-.0297415
0,-.1412419,-.0928302,.0228534,.000513,-.2562974
0,.0631705,-.0927714,.0345006,.0512981,.0702094
0,.0751481,-.091914,.0358588,.0452648,.0782261
0,.0675066,-.0812874,.0373434,.0514903,.0737422
0,-.0046493,-.0570118,.0335914,.0315083,-.0510456
0,.0689425,-.0915949,.0390258,.0515961,.077212
0,.0672832,-.088933,.0367217,.0513204,.0709
0,.0705124,.60818,.0393049,.0515911,.0798694
0,.0667313,-.0898819,.0369393,.0512945,.0754501
0,.066118,-.0263807,.036015,.0514167,.0728806
0,.0530961,-.0923642,.0368255,.0508428,.0670466
0,.0707824,-.0919215,.0370008,.0515512,.0814279
0,.0268733,-.0926608,.0091976,.0389529,.018732
0,.0591927,-.0915654,.0406477,.0511719,.059958
0,.0322602,-.0902841,.0374411,.0503195,.0337708
0,.0614313,-.0910321,.0378034,.0516639,.0638692
0,.0662136,-.0746719,.0388658,.0514229,.0791508
0,.0704637,7.747688,.036683,.0515472,.0797197
0,.0635416,-.0872119,.0368126,.0514433,.0704766
0,.0642532,-.0860336,.0371263,.0506319,.0734464
0,.0693419,-.0922994,.0369441,.0515147,.0781259
0,.0706621,-.0918759,.0387529,.0515933,.0792084
0,.0704187,-.0833833,.0402839,.0517093,.0810394
0,.0723274,-.0923161,.0376511,.0516939,.0821893
0,.0503371,-.0915541,.0356727,.0511348,.0780949
0,.0300692,.3591181,.0424307,.0482032,.0123016
0,.0669027,-.0653658,.037529,.0514133,.0744584
0,.0716667,-.0914858,.0384454,.0517826,.083887
0,.0315278,-.0877366,.0391009,.0500051,.0448879
0,.0671653,-.0924017,.0363759,.0514422,.0742554
0,-.0250152,-.0711176,.0365653,.0482268,-.0715184
0,.0682425,-.090071,.0364179,.0512834,.0810308
0,.0570886,-.0926214,.0339156,.0511404,.0676126
0,.0707207,-.0601324,.0395108,.0515331,.0776074
0,.0377103,-.0928526,.0303734,.0463353,.0444585
0,.0557221,-.0786601,.0369528,.0509728,.0621645
0,.0622755,-.0913825,.0373361,.0514746,.0690673
0,.0664646,-.0922253,.0361129,.0515129,.0705596
0,.04316,-.0916846,.0337264,.0497459,.036439
0,.0677006,-.0742827,.0364997,.0514264,.0746833
0,.0535785,-.0841736,.0413877,.0504462,.0485758
0,.0638732,-.0924893,.036022,.0513553,.0671285
0,.0642858,-.0924323,.0355658,.0513547,.0710592
0,.0689253,-.0909932,.0381758,.0515611,.0762215
0,-.0930357,-.0928363,.020722,.0427285,-.1672263
0,.073505,-.0731062,.0354858,.0513765,.0915606
0,.0651707,-.0920965,.0357497,.0510516,.0699908
0,.0643624,-.0910427,.036593,.0514042,.0731565
0,.0695966,-.0923156,.0371912,.0515224,.0806373
0,.0703644,-.0927788,.0350424,.051324,.0750623
0,.064756,-.0752684,.0388233,.0513222,.0695884
0,.0519974,.1151712,.0409658,.041122,.0478673
0,.0647599,-.091234,.0364366,.0511192,.0687911
0,.0687302,-.0155491,.0371951,.051498,.0778642
0,.0599422,-.0304045,.0360296,.0512464,.0639689
0,.0616908,-.0847901,.0402716,.0515342,.0625345
0,.0682543,-.0917849,.0391237,.0514624,.0726819
0,-.033022,-.0910927,.0336465,.0475355,-.0809467
0,.0690816,-.0905821,.0367488,.051,.0753976
0,.0629458,-.0813472,.039365,.051233,.0643766
0,.0717768,-.0368603,.0416518,.0511054,.0792503
0,.0701007,-.087136,.0374268,.0514839,.0781309
0,.0689207,-.0921387,.0379032,.0518086,.0763231
0,.0694045,-.090507,.0365846,.0515605,.0773471
0,.0684299,-.0906855,.0367406,.0514809,.0749823
0,.0538923,-.0618927,.040933,.0506297,.0444396
0,.0642903,-.0925211,.0363734,.0512336,.0744345
0,.0667615,-.0916473,.0359227,.0513423,.0754295
0,.0263731,-.0912066,.0374864,.0497395,.0115873
0,.0625869,-.0928725,.0336973,.0436599,.0646338
0,.0691953,-.0915511,.0359171,.0515154,.0778191
0,.0514427,-.0818865,.0377842,.0507976,.0636181
0,.0619976,-.0592891,.0361566,.0511894,.071937
0,.0591389,-.0923666,.0362662,.0511877,.0745018
0,.0615891,.2735501,.0418907,.0512965,.062887
0,.0686229,-.0902805,.0362975,.0514393,.0778897
0,.0681906,-.0864308,.0380658,.0512623,.0776803
0,.0687589,-.0737026,.0371923,.0514647,.0759379
0,.0059875,-.0753216,.0401369,.0470485,-.023265
0,.0535084,.1880303,.0420583,.0508564,.0501368
0,.0664607,-.0916407,.0366422,.0515549,.0747388
0,.0264506,-.0925694,.0344429,.0488845,.0581483
0,.0730315,-.068068,.0373613,.0514616,.0862596
0,-.0104089,-.0810665,.038885,.0400326,-.0492531
0,.0374614,-.0883308,.0391432,.049103,.0223943
0,.0709309,-.0618127,.0356215,.0515199,.0825966
0,.0638652,-.0920278,.0365557,.0509676,.0638137
0,.034692,-.0925942,.0345049,.0505662,.0318816
0,.0653283,-.0770191,.0378227,.0513982,.075643
0,.0379166,-.0905509,.0375459,.0496198,.0813363
0,-.0242116,-.092882,.0236233,.0469073,.000472
0,.0466747,-.0921974,.0358517,.0507044,.0619189
0,.06483,-.0921017,.0368225,.0510397,.0643374
0,-.0075428,-.0918949,.0367088,.0450255,-.0188903
0,.0546758,-.0921625,.0362661,.0502567,.0588002
0,.0651552,.0311569,.0368219,.0511937,.0743171
0,.0681757,-.077733,.0392989,.0515127,.0740577
0,.0675841,-.0923442,.0355319,.0513969,.0785063
0,.071352,-.0924138,.0357803,.0516536,.0807117
0,.0322765,-.0928209,.0248874,.0493417,.0593484
0,.0337345,-.0873167,.0337449,.0504285,.0499865
0,.0661199,-.0928059,.0335757,.0516222,.0771647
